id,vertex,lat,lon,name,localityName,code,direction,description,locationType,locationSubType,wheelchairBoarding,routeIds,stopColorType,style,parentStationId,type
BKK_F01005,BKK:BKK_F01005,47.489219,19.061248,Kálvin tér M,1092,F01005,-153,3301,0,,True,"['BKK_3470', 'BKK_3480', 'BKK_3490']",BUS,{'colors': ['FFD800']},BKK_CS089515,TRAM
BKK_F01004,BKK:BKK_F01004,47.492907,19.054534,Ferenciek tere M,1052,F01004,-117,3299,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_0085', 'BKK_1070', 'BKK_1085', 'BKK_1100', 'BKK_1120', 'BKK_1335', 'BKK_9070', 'BKK_9080', 'BKK_9560', 'BKK_9730', 'BKK_9731']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF00983,BUS
BKK_F01001,BKK:BKK_F01001,47.490856,19.051667,Március 15. tér,1056,F01001,154,3293,0,,True,['BKK_0150'],BUS,{'colors': ['009EE3']},BKK_CS062518,BUS
BKK_F01000,BKK:BKK_F01000,47.490694,19.051654,Március 15. tér,1056,F01000,157,3291,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3230']",BUS,{'colors': ['FFD800']},BKK_CS062518,TRAM
BKK_009309,BKK:BKK_009309,47.497449,19.055715,Deák Ferenc tér M,1075,009309,-54,510267,0,,True,"['BKK_4720', 'BKK_0090', 'BKK_9140', 'BKK_9141', 'BKK_9160', 'BKK_9310', 'BKK_9340', 'BKK_9500', 'BKK_9501', 'BKK_9790', 'BKK_9791', 'BKK_9900']",BUS,"{'colors': ['000000', '009EE3', 'E41F18']}",BKK_CS011732,TROLLEYBUS
BKK_009321,BKK:BKK_009321,47.499926,19.084198,Keleti pályaudvar M,1087,009321,-89,510291,0,,True,['BKK_0205'],BUS,{'colors': ['009EE3']},BKK_CSF01131,BUS
BKK_F02138,BKK:BKK_F02138,47.485172,19.040614,Búsuló Juhász (Citadella),1118,F02138,128,5559,0,,True,['BKK_0270'],BUS,{'colors': ['009EE3']},BKK_CSF00012,BUS
BKK_009230,BKK:BKK_009230,47.497638,19.053021,Deák Ferenc tér M,1051,009230,-107,510111,0,,True,"['BKK_1780', 'BKK_2160']",BUS,{'colors': ['009EE3']},BKK_CS011732,BUS
BKK_069174,BKK:BKK_069174,47.48438,19.060928,Czuczor utca,1093,069174,-55,625823,0,,True,"['BKK_4830', 'BKK_0150']",BUS,"{'colors': ['009EE3', 'E41F18']}",BKK_CS069174,TROLLEYBUS
BKK_009537,BKK:BKK_009537,47.49154,19.051322,Március 15. tér,1056,009537,62,510705,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_0085', 'BKK_1070', 'BKK_1085', 'BKK_1100', 'BKK_1120', 'BKK_1335', 'BKK_9070', 'BKK_9080', 'BKK_9081', 'BKK_9560', 'BKK_9730']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CS062518,BUS
BKK_008269,BKK:BKK_008269,47.484694,19.096209,Delej utca,1089,008269,-63,508229,0,,True,['BKK_0990'],BUS,{'colors': ['009EE3']},BKK_CS008269,BUS
BKK_008270,BKK:BKK_008270,47.48446,19.096407,Delej utca,1089,008270,117,508231,0,,True,['BKK_0990'],BUS,{'colors': ['009EE3']},BKK_CS008269,BUS
BKK_008218,BKK:BKK_008218,47.498915,19.047062,Széchenyi István tér,1051,008218,144,508131,0,,True,"['BKK_0160', 'BKK_1050', 'BKK_1780', 'BKK_2100', 'BKK_2102', 'BKK_2160', 'BKK_9160', 'BKK_9900']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF00974,BUS
BKK_047875,BKK:BKK_047875,47.489544,19.090388,Orczy tér (Baross kocsiszín),1086,047875,-70,583123,0,,True,[],BUS,{'colors': ['FFD800']},BKK_CSF01217,TRAM
BKK_011732,BKK:BKK_011732,47.499212,19.053658,Deák Ferenc tér M,1051,011732,-97,512787,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102']",BUS,{'colors': ['009EE3']},BKK_CS011732,BUS
BKK_049784,BKK:BKK_049784,47.49887,19.040187,Clark Ádám tér,1011,049784,166,586909,0,,True,['BKK_9900'],BUS,{'colors': ['000000']},BKK_CS081669,BUS
BKK_049785,BKK:BKK_049785,47.499328,19.040161,Clark Ádám tér,1011,049785,-46,586911,0,,True,['BKK_9900'],BUS,{'colors': ['000000']},BKK_CS081669,BUS
BKK_061368,BKK:BKK_061368,47.499918,19.079088,Munkás utca,1074,061368,149,610219,0,,True,"['BKK_4730', 'BKK_4760']",BUS,{'colors': ['E41F18']},BKK_CSF01172,TROLLEYBUS
BKK_109884,BKK:BKK_109884,47.484067,19.090861,Ludovika Aréna,1089,109884,153,700449,0,,True,['BKK_4830'],BUS,{'colors': ['E41F18']},BKK_CS109884,TROLLEYBUS
BKK_109885,BKK:BKK_109885,47.483995,19.0911,Ludovika Aréna,1089,109885,-17,700451,0,,True,['BKK_4830'],BUS,{'colors': ['E41F18']},BKK_CS109884,TROLLEYBUS
BKK_061351,BKK:BKK_061351,47.499809,19.083839,Keleti pályaudvar M,1087,061351,-89,610185,0,,True,"['BKK_0300', 'BKK_0301', 'BKK_2300']",BUS,{'colors': ['009EE3']},BKK_CSF01131,BUS
BKK_061350,BKK:BKK_061350,47.499809,19.083229,Keleti pályaudvar M,1087,061350,-86,610183,0,,True,['BKK_4800'],BUS,{'colors': ['E41F18']},BKK_CSF01131,TROLLEYBUS
BKK_061352,BKK:BKK_061352,47.499809,19.084145,Keleti pályaudvar M,1087,061352,-89,610187,0,,True,[],BUS,{'colors': ['777777']},BKK_CSF01131,BUS
BKK_061349,BKK:BKK_061349,47.499654,19.083773,Keleti pályaudvar M,1087,061349,-90,610181,0,,True,[],BUS,{'colors': ['777777']},BKK_CSF01131,TROLLEYBUS
BKK_E09801,BKK:BKK_E09801,47.49764,19.038573,Szent György tér,1013,E09801,,,0,,False,[],BUS,{'colors': ['777777']},BKK_CSE09801,
BKK_E09800,BKK:BKK_E09800,47.497904,19.039787,Clark Ádám tér,1013,E09800,,,0,,False,[],BUS,{'colors': ['777777']},BKK_CS081669,
BKK_009160,BKK:BKK_009160,47.499449,19.083401,Keleti pályaudvar M,1087,009160,111,509973,0,,True,"['BKK_0205', 'BKK_0300']",BUS,{'colors': ['009EE3']},BKK_CSF01131,BUS
BKK_009161,BKK:BKK_009161,47.499431,19.084012,Keleti pályaudvar M,1087,009161,88,509975,0,,True,"['BKK_4730', 'BKK_4760', 'BKK_4800', 'BKK_9080', 'BKK_9081', 'BKK_9310', 'BKK_9311', 'BKK_9560', 'BKK_9900']",BUS,"{'colors': ['000000', 'E41F18']}",BKK_CSF01131,TROLLEYBUS
BKK_009162,BKK:BKK_009162,47.499926,19.083216,Keleti pályaudvar M,1087,009162,-120,509977,0,,True,['BKK_4730'],BUS,{'colors': ['E41F18']},BKK_CSF01131,TROLLEYBUS
BKK_009163,BKK:BKK_009163,47.499926,19.083587,Keleti pályaudvar M,1087,009163,-89,509979,0,,True,"['BKK_4760', 'BKK_9080', 'BKK_9310', 'BKK_9560', 'BKK_9900']",BUS,"{'colors': ['000000', 'E41F18']}",BKK_CSF01131,TROLLEYBUS
BKK_009166,BKK:BKK_009166,47.492763,19.08767,Magdolna utca,1086,009166,-26,509985,0,,True,[],BUS,{'colors': ['777777']},BKK_CS009702,BUS
BKK_074959,BKK:BKK_074959,47.498429,19.054972,Deák Ferenc tér M,1061,074959,,637329,0,,True,['BKK_MP51'],BUS,{'colors': ['009EE3']},BKK_CS011732,BUS
